year,amount_USD,project_title_description,donor_org,donor_org_type,recipient_org,recipient_org_type,recipient_location,recipient_location_iso3,source,source_id
2023,50000,"Multi-Sectoral Assistance for Internally Displaced Persons (IDPs) and Persons with Disabilities in North-East Nigeria; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; Provision of Critical Camp Management Services in North-east Nigeria to Improve Living Conditions in Camp and Camp-like Settings during the rainy season (IP) PR Ref: 4200394081",IOM,Multilateral: UN,SALIENT HUMANITARIAN ORGANIZATION,NGOs: Local,Nigeria,NGA,IOM,4500280910
2023,372093.82,"Winterisation Assistance for Early Recovery in Mykolaiv Oblast, Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; UA1-2023-13012_NGO IP_water supply in Mykolaiv",IOM,Multilateral: UN,Mission10forty,NGOs: International,Ukraine,UKR,IOM,4500285167
2023,196846.5,"Multi-Sectoral Response to Increased CCCM, S-NFIs, WASH, and Health Multi-Sectoral Response to Increased Cccm, S-Nfis, Wash, and Health Needs of the Most Vulnerable Populations Affected by Increased Violence, Natural Disasters and Food Insecurity in; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; Provision of Camp Coordination and camp Management services for internally Displaced Persons in Greater Pibor Administravtive Area. PRF#4200397994",IOM,Multilateral: UN,PEACE CORPS ORG. SOUTH SUDAN,NGOs: International,South Sudan,SSD,IOM,4500286330
2023,125351.91,"Ukraine - Humanitarian - IOM 2022; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; UA1-2023-13017 IP service_Ukraine: Window repairs in the damaged Ukrainian hospitals",IOM,Multilateral: UN,CO CF UA BROKERS WITHOUT BORDERS UK,NGOs: International,Ukraine,UKR,IOM,4500294859
2023,37316.11,"Protection of Vulnerable Conflict-Affected Communities in Ukraine and Provision of Urgent Mental Health and Psychosocial Support; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; PIA_UA1-2023-13001 dd.13/01/2023",IOM,Multilateral: UN,BO STO VIDSOTKIV ZHYTTIA CHERKASY,NGOs: National,Ukraine,UKR,IOM,4500279537
2023,97263.51,"Protection of Vulnerable Conflict-Affected Communities in Ukraine and Provision of Urgent Mental Health and Psychosocial Support; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; UA1-2023-13007_IP services_Dnipro oblast",IOM,Multilateral: UN,NGO Promin Dnipro,NGOs: National,Ukraine,UKR,IOM,4500284329
2023,104422.18,"Ukraine: Protection of Vulnerable Conflict-Affected Population; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; UA1-2022-3089_IP services_Ensuring comprehensive protection response in Ternopil oblast",IOM,Multilateral: UN,NGO Revival of the Nation,NGOs: National,Ukraine,UKR,IOM,4500277689
2023,143969.3,"Provision of Emergency Shelter, NFI, and WASH Support to Flood-Affected Populations in Pakistan; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP transfers – National CSOs",IOM,Multilateral: UN,Tameer e Khalaq Foundation,NGOs: National,Pakistan,PAK,IOM,4500299671
2023,32615.72,"Providing Protection and Humanitarian Assistance to Vulnerable Venezuelans in Border Areas in Venezuela and Brazil; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP.2023.001 ACUERDO DE IMPLEMENTACION DE PROYECTO ""Provisión de asistencia y protección a personas en contexto de movilidad en condiciones de vulnerabilidad en las regiones fronterizas de Venezuela y Brasil” IOMVE/CONTR/2023/020",IOM,Multilateral: UN,ASOCIACION CIVIL OBSERVATORIO DE,NGOs: National,Venezuela (BR),VEN,IOM,4500287579
2023,55543.59,"Providing Protection and Humanitarian Assistance to Vulnerable Venezuelans in Border Areas in Venezuela and Brazil; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP.2023.002 - ACUERDO DE IMPLEMENTACION DE PROYECTO ""Provision de asistencia y proteccion a personas en contexto de movilidad en condiciones de vulnerabilidad en las regiones fronterizas de Venezuela y Brasil"" IOMVE/CONTR/2023/017",IOM,Multilateral: UN,Cruz Roja Venezolana Seccional Zuli,Red Cross: National,Venezuela (BR),VEN,IOM,4500287586
2023,271826.7,"Providing Protection and Humanitarian Assistance to Vulnerable Venezuelans in Border Areas in Venezuela and Brazil; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP.2023.003 - ACUERDO DE IMPLEMENTACION DE PROYECTO ""Provision de asistencia y proteccion a personas en contexto de movilidad en condiciones de vulnerabilidad en las regiones fronterizas de Venezuela y Brasil"" IOMVE/CONT/2023/021",IOM,Multilateral: UN,DIOCESIS DE SAN CRISTOBAL,Other: Local,Venezuela (BR),VEN,IOM,4500287591
2023,69736.27,"Providing Protection and Humanitarian Assistance to Vulnerable Venezuelans in Border Areas in Venezuela and Brazil; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP.2023.005 - ACUERDO DE IMPLEMENTACION DE PROYECTO MARACAIBO ""Provision de asistencia y proteccion a personas en contexto de movilidad en condiciones de vulnerabilidad en las regiones fronterizas de Venezuela y Brasil"" IOMVE/CONT/2023/018",IOM,Multilateral: UN,ASOC C CARITAS DE VENEZUELA,NGOs: Internationally affiliated,Venezuela (BR),VEN,IOM,4500287887
2023,44187.29,"Providing Protection and Humanitarian Assistance to Vulnerable Venezuelans in Border Areas in Venezuela and Brazil; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP.2023.006 - ACUERDO DE IMPLEMENTACION DE PROYECTO CORO ""Provision de asistencia y proteccion a personas en contexto de movilidad en condiciones de vulnerabilidad en las regiones fronterizas de Venezuela y Brasil"" IOMVE/CONT/2023/015",IOM,Multilateral: UN,ASOC C CARITAS DE VENEZUELA,NGOs: Internationally affiliated,Venezuela (BR),VEN,IOM,4500287896
2023,77195.91,"Providing Protection and Humanitarian Assistance to Vulnerable Venezuelans in Border Areas in Venezuela and Brazil; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP.2023.007 - ACUERDO DE IMPLEMENTACION DE PROYECTO CARUPANO ""Provision de asistencia y proteccion a personas en contexto de movilidad en condiciones de vulnerabilidad en las regiones fronterizas de Venezuela y Brasil"" IOMVE/CONT/2023/016",IOM,Multilateral: UN,ASOC C CARITAS DE VENEZUELA,NGOs: Internationally affiliated,Venezuela (BR),VEN,IOM,4500287941
2023,22723.35,"Providing Protection and Humanitarian Assistance to Vulnerable Venezuelans in Border Areas in Venezuela and Brazil; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP.2023.004 - ACUERDO DE IMPLEMENTACION DE PROYECTO ""Provision de asistencia y proteccion a personas en contexto de movilidad en condiciones de vulnerabilidad en las regiones fronterizas de Venezuela y Brasil"" IOMVE/CONT/2023/014",IOM,Multilateral: UN,Cruz Roja Sub Comite Guasdualito,Red Cross: National,Venezuela (BR),VEN,IOM,4500287994
2023,20011.96,"Providing Protection and Humanitarian Assistance to Vulnerable Venezuelans in Border Areas in Venezuela and Brazil; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP.2023.009 - ACUERDO DE IMPLEMENTACIÓN DE PROYECTO entre Organización Internacional para las Migraciones (OIM) y Cáritas de Venezuela relativo a la recolección de Información DTM IOMVE/CONTR/2023/023 DP 2571",IOM,Multilateral: UN,ASOC C CARITAS DE VENEZUELA,NGOs: Internationally affiliated,Venezuela (BR),VEN,IOM,4500288671
2023,51932.18,"Providing Protection and Humanitarian Assistance to Vulnerable Venezuelans in Border Areas in Venezuela and Brazil; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP.2023.008 - ACUERDO DE IMPLEMENTACION DE PROYECTO GUASDUALITO ""Provision de asistencia y proteccion a personas en contexto de movilidad en condiciones de vulnerabilidad en las regiones fronterizas de Venezuela y Brasil"" IOMVE/CONT/2023/019",IOM,Multilateral: UN,ASOC. CIVIL CARITAS GUASDUALITO,NGOs: Internationally affiliated,Venezuela (BR),VEN,IOM,4500291377
2023,128375.67,"Enhancing Protection of Vulnerable Host Communities in Cox's Bazar; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; PR-4200411637 Requestor-Thui Sha Ching MARMA Unit-Protection  BNWLA IPs agreement for 1st January to 31st October 2023 on Assistance to Vulnerable Migrants and Counter Trafficking (CT)",IOM,Multilateral: UN,BNWLA,NGOs: National,Bangladesh,BGD,IOM,4500290842
2023,140000,"Provision of Multi-Purpose Cash Assistance (MPCA) to Address the Most Critical Needs of Crisis-Affected Communities; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; Payment Implementing Partner CCOSS (Care for Children and Old Age in South Sudan CERF-4200432554",IOM,Multilateral: UN,CARE FOR CHILDREN AND OLD AGE,NGOs: National,South Sudan,SSD,IOM,4500299712
2023,9039.19,"Provision of Life-saving Assistance to Displaced Populations in Ethiopia; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; PIA REFERANCE ETH/ADD/FEB/1253/2023  PROJECT END DATE MARCH 31 2023 PIA  payment term is USD 50,620 upon signing the PIA agreement and 9 ,039.19 upon completion of the project. Due to Budget /PR s raised from two WBS lines, in order to fully link the PR value, PO is created on the basis of the PRF value.",IOM,Multilateral: UN,Dorcas Aid Ethiopia (DAE),NGOs: International,Ethiopia,ETH,IOM,4500288490
2023,99659.62,"​​Provision of Emergency Shelter and Non-Food Items (NFIs) for Populations Affected by Drought and the Northern Ethiopian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; Provision of Emergency Shelter and Cash for Non-Food Items (NFIs) for Populations Affected by drought in the Somali Region for IDPs: 3,055 HHs / 15, 275 individuals.",IOM,Multilateral: UN,Community in Action Against Poverty,NGOs: National,Ethiopia,ETH,IOM,4500293476
2023,159304,"​​Provision of Emergency Shelter and Non-Food Items (NFIs) for Populations Affected by Drought and the Northern Ethiopian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; Provision of Cash for Non-Food Items (NFIs) for Populations Affected by the Northern Ethiopian Crisis in the Tigray Region for IDPs: 1,180 HH / 6,490 individuals.",IOM,Multilateral: UN,Development for Peace Organization,NGOs: National,Ethiopia,ETH,IOM,4500293481
2023,76590,"​​Provision of Emergency Shelter and Non-Food Items (NFIs) for Populations Affected by Drought and the Northern Ethiopian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; Provision of Emergency Shelter and Cash for Non-Food Items (NFIs) for Populations Affected by drought in Oromia Region for IDPs: 2,070 HH / 11 ,385 Individuals.",IOM,Multilateral: UN,Positive Action for Development,NGOs: National,Ethiopia,ETH,IOM,4500293483
2023,38998,"​​Provision of Emergency Shelter and Non-Food Items (NFIs) for Populations Affected by Drought and the Northern Ethiopian Crisis; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; Provision of Emergency Shelter and Non-Food Items (NFIs) for Populations Affected by the Northern Ethiopian Crisis in Afar Region for 1,054 HHs / 5,798 individuals.",IOM,Multilateral: UN,Voice of Wilderness Dev.t Org,NGOs: National,Ethiopia,ETH,IOM,4500293486
2023,138645.31,"Strengthening the Humanitarian Response to Crisis-Affected Populations in Czechia; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP Laxus",IOM,Multilateral: UN,"Laxus, z.u.",NGOs: National,Czechia,CZE,IOM,4500299432
2023,191395,Together for Equality: Preventing and Responding to Gender-Based Violence in Timor-Leste; MIGRATION AND DEVELOPMENT; IP transfers – National CSOs,IOM,Multilateral: UN,Cruz Vermelha de Timor Leste,Red Cross: National,Timor-Leste,TLS,IOM,4500294088
2023,73133.64,"Supporting Conflict-Affected Populations in the Far North of Cameroon through Providing Humanitarian Actors with Reliable and Timely Displacement Figures and Trends; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; DTM Mobility Tracking (MT) Round 26 and Stabiliy index (SI) Round 3 Data collection exercise",IOM,Multilateral: UN,COMUNITY HUMANITARIAN EMERGENCY BOA,NGOs: National,Cameroon,CMR,IOM,4500278992
2023,88497.07,"Humanitarian Assistance to Displaced Population in Lac Province, Chad; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; AGREEMENT TO COLLECT INFORMATION ON POPULATION MOVEMENTS IN THE LAKE PROVINCE ACCORD SUR LA COLLECTE D'INFORMATION SUR LES MOUVEMENTS DE POPULATION DANS LA PROVINCE DU LAC PR:4200394054",IOM,Multilateral: UN,ACHDR,NGOs: National,Chad,TCD,IOM,4500277748
2023,19455.35,"Strengthening the Evidence Base on Human Mobility Along the Eastern Corridor Under the Migrant Response Plan (MRP); MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP transfers – National CSOs",IOM,Multilateral: UN,OSDA,NGOs: Local,Kenya,KEN,IOM,4500285333
2023,8320.5,"Prevention and Response to Acute Trafficking in People, Mental Health and Psychosocial Concerns in North-East Nigeria, Phase 2; MIGRATION HEALTH; Counselling and Conflict Transformation  #PRF REF 4200393993",IOM,Multilateral: UN,"CENTER FOR PEACE, DIPLOMATIC AND DE",Other: National,Nigeria,NGA,IOM,4500277990
2023,212580.7,"Health and Gender Support Project for Cox's Bazar District; MIGRATION HEALTH; PR-4200414752 Requestor-Md. Alamgir MIAH Unit-MHD  Mukti (Feb,23 - Jun,23)",IOM,Multilateral: UN,MUKTI Cox's Bazar,NGOs: Local,Bangladesh,BGD,IOM,4500297174
2023,131229.13,"Health and Gender Support Project for Cox's Bazar District; MIGRATION HEALTH; PR-4200413891 Requestor-Md. Alamgir MIAH Unit-MHD  Bangla-German Sampreeti (BGS) Feb,23 - Jun,23.",IOM,Multilateral: UN,BANGLA-GERMAN SAMPREETI,NGOs: National,Bangladesh,BGD,IOM,4500297199
2023,6434.09,Humanitarian Assistance for Myanmar Muslims from Rakhine State and Special At-Risk Groups in Thailand; MIGRATION HEALTH; PR 4200408861,IOM,Multilateral: UN,International Detention Coalition,NGOs: International,Thailand,THA,IOM,4500298973
2023,26703.22,"Voluntary Humanitarian Return for Third Country Nationals Fleeing Ukraine to Neighboring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP transfers – National CSOs",IOM,Multilateral: UN,ASOCIATIA PROIECT VOIAJOR,NGOs: National,Romania,ROU,IOM,4500293970
2023,33706.14,"Voluntary Humanitarian Return for Third Country Nationals Fleeing Ukraine to Neighboring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP transfers – National CSOs",IOM,Multilateral: UN,AsociatiaCentrulpentruResurseCivice,NGOs: National,Romania,ROU,IOM,4500301224
2023,64956.43,"Voluntary Humanitarian Return for Third Country Nationals Fleeing Ukraine to Neighboring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; PR 4200412218",IOM,Multilateral: UN,IPcko,NGOs: National,Slovakia,SVK,IOM,4500288549
2023,8701,"Provision of Critical Shelter and Non-Food Items Assistance to Displaced Populations in Yemen-2021; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP,SNFI,IOM       IP Prepositioning and Distribution of 253 (ESKs <(>&<)> NFIs ) in Al-wadi Camp Abyan _DO org. ----------------------------------------------------------------------- 4200408716",IOM,Multilateral: UN,Diversity Organization (DO),NGOs: National,Yemen,YEM,IOM,4500290981
2023,17700,"Provision of Critical Shelter and Non-Food Items Assistance to Displaced Populations in Yemen-2021; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP (HRF) Warehousing Agreement Extension for 3 months until May 2023_ SFI22_085_ Aden SAP PR: 4200419044  DLEIVERY ADDRESS: Yemen - Aden - Al Solban  FOCAL POINT: BINSHUAIB Aseel - TEL: 779181643",IOM,Multilateral: UN,Human Relief Foundation,NGOs: International,Yemen,YEM,IOM,4500296520
2023,1939.6,"Provision of Critical Shelter and Non-Food Items Assistance to Displaced Populations in Yemen-2021; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP grant SFI23_087_ Prepositioning, Distribution and transportation of 104 Emergency Shelter Kits (ESKs) in Hays _WC through YRC org SAP PR: 4200408609  DELIVERY ADDRESS: Hays, West Coast  FOCAL POINT: Anas Qasem - Email: amohammedqasem@iom.int",IOM,Multilateral: UN,Yemeni Response Council,NGOs: National,Yemen,YEM,IOM,4500298080
2023,4223.4,"Provision of Critical Shelter and Non-Food Items Assistance to Displaced Populations in Yemen-2021; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; YRC- IP Distribution <(>&<)> Transporation of 16 NFI <(>&<)> 323 ESK in Hays - Al Hudaydah SAP PR: 4200359234  DELIVERY ADDRESS: Hays, West Coast  FOCAL POINT: Anas Qasem - Email: amohammedqasem@iom.int",IOM,Multilateral: UN,Yemeni Response Council,NGOs: National,Yemen,YEM,IOM,4500298083
2023,159468.27,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; UA1-2023-13012_NGO IP_water supply in Mykolaiv",IOM,Multilateral: UN,Mission10forty,NGOs: International,Ukraine,UKR,IOM,4500285167
2023,10333.6,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; UA1-2023-13015I_P service for 2nd distribution of NFI to Sumy, Kyiv, Cherkasy, Lviv, Mykolaiv oblast",IOM,Multilateral: UN,HO ROTARI KLUB KYIV INTERNESHENAL,NGOs: National,Ukraine,UKR,IOM,4500286204
2023,1363195,"Addressing Immediate Humanitarian Needs of the Most Vulnerable Populations in Ukraine; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP service_Winter in Hospitals_UA Brokers without Borders",IOM,Multilateral: UN,CO CF UA BROKERS WITHOUT BORDERS UK,NGOs: International,Ukraine,UKR,IOM,4500289036
2023,82149.93,"IOM Ukraine Winterization Strategy; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP_Ensuring comprehensive protection response_Vinnytska obl.",IOM,Multilateral: UN,NGO Dzherelo Nadii,NGOs: National,Ukraine,UKR,IOM,4500277436
2023,75000,"IOM Ukraine Winterization Strategy; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP_Ensuring_comprehensive protection response_Odesa onl.",IOM,Multilateral: UN,NGO Faith Hope Love - Odesa,NGOs: National,Ukraine,UKR,IOM,4500277490
2023,75562.5,"IOM Ukraine Winterization Strategy; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; IP_provision_protection response_Volyn obl.",IOM,Multilateral: UN,NGO Volyn Perspectives,NGOs: National,Ukraine,UKR,IOM,4500277502
